customer_id,last_order,n_orders,revenue,first_order,recency_days,aov,R,F,M,segment
6327390699775,2020-11-28 16:00:00+00:00,2,492.98,2020-08-17 16:00:00+00:00,1978,246.49,3,2,3,Loyal
6327391224063,2020-03-08 16:00:00+00:00,1,219.8,2020-03-08 16:00:00+00:00,2243,219.8,1,1,3,Hibernating
6327391912191,2021-10-07 16:00:00+00:00,2,264.01,2020-08-20 16:00:00+00:00,1665,132.005,3,2,3,Loyal
6327391944959,2026-02-05 16:00:00+00:00,70,13000.16,2020-03-02 16:00:00+00:00,83,185.71657142857143,4,4,4,Champions
6327392305407,2026-02-02 16:00:00+00:00,6,643.28,2020-03-18 16:00:00+00:00,86,107.21333333333332,4,4,4,Champions
6327393026303,2020-09-04 16:00:00+00:00,1,33.81,2020-09-04 16:00:00+00:00,2063,33.81,2,1,1,Hibernating
6327393583359,2021-12-21 16:00:00+00:00,7,1118.7969696969697,2020-01-30 16:00:00+00:00,1590,159.8281385281385,4,4,4,Champions
6327393747199,2020-09-04 16:00:00+00:00,4,1483.3999999999999,2020-06-29 16:00:00+00:00,2063,370.84999999999997,2,3,4,At Risk
6327393779967,2024-07-27 16:00:00+00:00,12,1883.34,2020-05-30 16:00:00+00:00,641,156.945,4,4,4,Champions
6327395090687,2022-04-03 16:00:00+00:00,10,742.1800000000001,2020-02-05 16:00:00+00:00,1487,74.218,4,4,4,Champions
6327397286143,2020-03-14 16:00:00+00:00,1,114.27272727272728,2020-03-14 16:00:00+00:00,2237,114.27272727272728,1,1,2,Hibernating
6327398498559,2022-05-01 16:00:00+00:00,3,2278.6,2020-06-27 16:00:00+00:00,1459,759.5333333333333,4,3,4,Champions
6327400726783,2020-12-18 16:00:00+00:00,1,742.77,2020-12-18 16:00:00+00:00,1958,742.77,3,1,4,Others
6327401185535,2020-05-31 16:00:00+00:00,1,73.9,2020-05-31 16:00:00+00:00,2159,73.9,1,1,2,Hibernating
6327401349375,2020-07-22 16:00:00+00:00,1,66.9,2020-07-22 16:00:00+00:00,2107,66.9,2,1,2,Hibernating
6327402201343,2025-12-14 16:00:00+00:00,15,12204.525757575759,2020-03-08 16:00:00+00:00,136,813.6350505050506,4,4,4,Champions
6327403970815,2020-07-12 16:00:00+00:00,1,50.9,2020-07-12 16:00:00+00:00,2117,50.9,2,1,1,Hibernating
6327405969663,2025-11-29 16:00:00+00:00,6,564.0,2020-03-16 16:00:00+00:00,151,94.0,4,4,4,Champions
6327406133503,2020-07-28 16:00:00+00:00,1,177.7,2020-07-28 16:00:00+00:00,2101,177.7,2,1,3,Hibernating
6327406166271,2022-07-08 16:00:00+00:00,2,113.78999999999999,2020-06-27 16:00:00+00:00,1391,56.894999999999996,4,2,2,Loyal
6327406756095,2022-02-13 16:00:00+00:00,4,9526.0,2020-01-08 16:00:00+00:00,1536,2381.5,4,3,4,Champions
6327407149311,2024-10-27 16:00:00+00:00,11,1108.4454545454546,2020-01-08 16:00:00+00:00,549,100.76776859504133,4,4,4,Champions
6327407575295,2020-09-27 16:00:00+00:00,2,207.60000000000002,2020-08-27 16:00:00+00:00,2040,103.80000000000001,2,2,3,Hibernating
6327407739135,2021-02-05 16:00:00+00:00,8,843.260606060606,2020-01-09 16:00:00+00:00,1909,105.40757575757576,3,4,4,Loyal
6327500570879,2021-11-10 16:00:00+00:00,2,321.2,2020-06-11 16:00:00+00:00,1631,160.6,3,2,3,Loyal
6327501029631,2022-04-11 16:00:00+00:00,3,1839.49,2020-01-08 16:00:00+00:00,1479,613.1633333333333,4,3,4,Champions
6327503880447,2024-11-28 16:00:00+00:00,6,745.12,2020-02-28 16:00:00+00:00,517,124.18666666666667,4,4,4,Champions
6327504240895,2020-06-11 16:00:00+00:00,1,21.91,2020-06-11 16:00:00+00:00,2148,21.91,1,1,1,Hibernating
6327504765183,2024-07-30 16:00:00+00:00,4,444.5,2020-05-26 16:00:00+00:00,638,111.125,4,3,3,Champions
6327507648767,2021-11-17 16:00:00+00:00,3,357.51,2020-05-31 16:00:00+00:00,1624,119.17,3,3,3,Loyal
6327507943679,2020-12-23 16:00:00+00:00,1,125.01,2020-12-23 16:00:00+00:00,1953,125.01,3,1,2,Others
6327509451007,2020-09-02 16:00:00+00:00,1,181.03,2020-09-02 16:00:00+00:00,2065,181.03,2,1,3,Hibernating
6327509975295,2020-11-26 16:00:00+00:00,3,409.54999999999995,2020-09-14 16:00:00+00:00,1980,136.51666666666665,3,3,3,Loyal
6327510434047,2020-11-23 16:00:00+00:00,2,1027.52,2020-06-01 16:00:00+00:00,1983,513.76,3,2,4,Loyal
6327510958335,2020-01-08 16:00:00+00:00,1,71.4,2020-01-08 16:00:00+00:00,2303,71.4,1,1,2,Hibernating
6327511089407,2021-10-16 16:00:00+00:00,3,289.8,2020-07-06 16:00:00+00:00,1656,96.60000000000001,3,3,3,Loyal
6327511122175,2021-11-08 16:00:00+00:00,2,329.84000000000003,2020-01-09 16:00:00+00:00,1633,164.92000000000002,3,2,3,Loyal
6327511515391,2024-11-26 16:00:00+00:00,6,2013.8060606060606,2020-01-08 16:00:00+00:00,519,335.6343434343434,4,4,4,Champions
6327513678079,2020-07-20 16:00:00+00:00,3,181.70000000000002,2020-06-09 16:00:00+00:00,2109,60.56666666666667,2,3,3,At Risk
6327514235135,2025-04-01 16:00:00+00:00,19,5083.46,2020-03-11 16:00:00+00:00,393,267.55052631578945,4,4,4,Champions
6327515349247,2020-08-31 16:00:00+00:00,2,69.53999999999999,2020-02-02 16:00:00+00:00,2067,34.769999999999996,2,2,2,Hibernating
6327515775231,2021-11-22 16:00:00+00:00,2,687.88,2020-11-24 16:00:00+00:00,1619,343.94,3,2,4,Loyal
6327522984191,2020-06-01 16:00:00+00:00,5,942.3,2020-01-08 16:00:00+00:00,2158,188.45999999999998,1,4,4,At Risk
6327523115263,2020-08-05 16:00:00+00:00,2,242.9,2020-08-05 16:00:00+00:00,2093,121.45,2,2,3,Hibernating
6327523279103,2020-06-27 16:00:00+00:00,4,270.7,2020-04-29 16:00:00+00:00,2132,67.675,1,3,3,At Risk
6327524262143,2020-10-18 16:00:00+00:00,1,96.9,2020-10-18 16:00:00+00:00,2019,96.9,2,1,2,Hibernating
6327524327679,2021-08-29 16:00:00+00:00,7,1432.0,2020-01-09 16:00:00+00:00,1704,204.57142857142858,3,4,4,Loyal
6327526457599,2024-11-27 16:00:00+00:00,11,3521.02,2020-01-07 16:00:00+00:00,518,320.09272727272725,4,4,4,Champions
6327526588671,2024-02-03 16:00:00+00:00,2,285.7,2020-12-17 16:00:00+00:00,816,142.85,4,2,3,Loyal
6327527047423,2020-11-29 16:00:00+00:00,1,45.22,2020-11-29 16:00:00+00:00,1977,45.22,3,1,1,Others
6327527276799,2023-11-23 16:00:00+00:00,11,3879.7606060606063,2020-06-29 16:00:00+00:00,888,352.7055096418733,4,4,4,Champions
6327527604479,2021-09-25 16:00:00+00:00,4,169.7,2020-04-06 16:00:00+00:00,1677,42.425,3,3,3,Loyal
6327528030463,2022-03-16 16:00:00+00:00,4,1832.05,2020-03-15 16:00:00+00:00,1505,458.0125,4,3,4,Champions
6327528882431,2020-03-19 16:00:00+00:00,1,220.8,2020-03-19 16:00:00+00:00,2232,220.8,1,1,3,Hibernating
6327529341183,2024-07-27 16:00:00+00:00,10,1281.56,2020-08-31 16:00:00+00:00,641,128.156,4,4,4,Champions
6327529472255,2020-08-23 16:00:00+00:00,2,197.8,2020-03-31 16:00:00+00:00,2075,98.9,2,2,3,Hibernating
6327529832703,2024-10-28 16:00:00+00:00,7,2648.53,2020-08-29 16:00:00+00:00,548,378.3614285714286,4,4,4,Champions
6327530881279,2024-07-29 16:00:00+00:00,5,334.22727272727275,2020-06-27 16:00:00+00:00,639,66.84545454545454,4,4,3,Champions
6327531405567,2020-07-02 16:00:00+00:00,1,101.9,2020-07-02 16:00:00+00:00,2127,101.9,2,1,2,Hibernating
6327531602175,2021-11-07 16:00:00+00:00,3,1631.65,2020-01-07 16:00:00+00:00,1634,543.8833333333333,3,3,4,Loyal
6327531634943,2020-10-07 16:00:00+00:00,2,1441.2,2020-03-16 16:00:00+00:00,2030,720.6,2,2,4,Hibernating
6327532126463,2023-11-24 16:00:00+00:00,5,539.1727272727273,2020-05-30 16:00:00+00:00,887,107.83454545454546,4,4,4,Champions
6327532978431,2020-10-24 16:00:00+00:00,1,80.5,2020-10-24 16:00:00+00:00,2013,80.5,2,1,2,Hibernating
6327541498111,2024-06-29 16:00:00+00:00,8,861.8499999999999,2020-03-15 16:00:00+00:00,669,107.73124999999999,4,4,4,Champions
6327542153471,2021-04-01 16:00:00+00:00,4,322.22,2020-05-14 16:00:00+00:00,1854,80.555,3,3,3,Loyal
6327544348927,2020-12-22 16:00:00+00:00,4,2112.45,2020-01-27 16:00:00+00:00,1954,528.1125,3,3,4,Loyal
6327546151167,2025-07-19 16:00:00+00:00,7,2387.9706060606063,2020-06-19 16:00:00+00:00,284,341.13865800865807,4,4,4,Champions
6327548379391,2020-11-27 16:00:00+00:00,4,1578.72,2020-11-21 16:00:00+00:00,1979,394.68,3,3,4,Loyal
6327548575999,2020-01-27 16:00:00+00:00,1,197.9,2020-01-27 16:00:00+00:00,2284,197.9,1,1,3,Hibernating
6327549526271,2020-02-25 16:00:00+00:00,1,169.9,2020-02-25 16:00:00+00:00,2255,169.9,1,1,3,Hibernating
6327551754495,2020-03-16 16:00:00+00:00,2,98.19999999999999,2020-03-16 16:00:00+00:00,2235,49.099999999999994,1,2,2,Cant Lose
6327553982719,2020-05-17 16:00:00+00:00,1,50.9,2020-05-17 16:00:00+00:00,2173,50.9,1,1,1,Hibernating
6327554179327,2023-01-08 16:00:00+00:00,8,1739.9499999999998,2020-12-14 16:00:00+00:00,1207,217.49374999999998,4,4,4,Champions
6327555195135,2020-05-16 16:00:00+00:00,1,29.9,2020-05-16 16:00:00+00:00,2174,29.9,1,1,1,Hibernating
6327555293439,2020-07-26 16:00:00+00:00,1,64.9,2020-07-26 16:00:00+00:00,2103,64.9,2,1,2,Hibernating
6327556309247,2020-07-13 16:00:00+00:00,1,119.0,2020-07-13 16:00:00+00:00,2116,119.0,2,1,2,Hibernating
6327557062911,2022-12-10 16:00:00+00:00,7,641.81,2020-01-09 16:00:00+00:00,1236,91.68714285714285,4,4,4,Champions
6327557849343,2020-01-08 16:00:00+00:00,1,135.73,2020-01-08 16:00:00+00:00,2303,135.73,1,1,3,Hibernating
6327558111487,2022-02-28 16:00:00+00:00,5,699.8,2020-08-03 16:00:00+00:00,1521,139.95999999999998,4,4,4,Champions
6327559028991,2021-09-14 16:00:00+00:00,5,979.36,2020-11-21 16:00:00+00:00,1688,195.872,3,4,4,Loyal
6327561126143,2024-01-02 16:00:00+00:00,6,1199.1399999999999,2020-06-12 16:00:00+00:00,848,199.85666666666665,4,4,4,Champions
6327564894463,2020-08-15 16:00:00+00:00,1,76.9,2020-08-15 16:00:00+00:00,2083,76.9,2,1,2,Hibernating
6327604674815,2024-12-01 16:00:00+00:00,7,467.07,2020-04-05 16:00:00+00:00,514,66.72428571428571,4,4,3,Champions
6327606575359,2022-07-28 16:00:00+00:00,7,826.83,2020-09-10 16:00:00+00:00,1371,118.11857142857143,4,4,4,Champions
6327606640895,2020-07-20 16:00:00+00:00,1,13.9,2020-07-20 16:00:00+00:00,2109,13.9,2,1,1,Hibernating
6327606870271,2020-02-13 16:00:00+00:00,1,257.0,2020-02-13 16:00:00+00:00,2267,257.0,1,1,3,Hibernating
6327606935807,2026-03-07 16:00:00+00:00,7,1254.91,2020-11-06 16:00:00+00:00,53,179.27285714285716,4,4,4,Champions
6327609622783,2020-12-21 16:00:00+00:00,1,41.4,2020-12-21 16:00:00+00:00,1955,41.4,3,1,1,Others
6327612178687,2020-04-05 16:00:00+00:00,1,53.9,2020-04-05 16:00:00+00:00,2215,53.9,1,1,2,Hibernating
6327612342527,2024-01-27 16:00:00+00:00,3,185.12,2020-11-29 16:00:00+00:00,823,61.70666666666667,4,3,3,Champions
6327614734591,2020-10-30 16:00:00+00:00,2,1251.55,2020-10-19 16:00:00+00:00,2007,625.775,2,2,4,Hibernating
6327617749247,2020-09-04 16:00:00+00:00,1,139.8,2020-09-04 16:00:00+00:00,2063,139.8,2,1,3,Hibernating
6327620239615,2020-12-22 16:00:00+00:00,1,198.0,2020-12-22 16:00:00+00:00,1954,198.0,3,1,3,Others
6327620501759,2021-01-20 16:00:00+00:00,2,1555.2,2020-01-07 16:00:00+00:00,1925,777.6,3,2,4,Loyal
6327620600063,2020-10-11 16:00:00+00:00,1,78.9,2020-10-11 16:00:00+00:00,2026,78.9,2,1,2,Hibernating
6327621714175,2024-05-29 16:00:00+00:00,25,12517.290909090909,2020-01-06 16:00:00+00:00,700,500.69163636363635,4,4,4,Champions
6327621943551,2020-11-08 16:00:00+00:00,3,546.1,2020-04-05 16:00:00+00:00,1998,182.03333333333333,2,3,4,At Risk
6327622402303,2020-11-30 16:00:00+00:00,1,100.16,2020-11-30 16:00:00+00:00,1976,100.16,3,1,2,Others
6327622729983,2025-06-24 16:00:00+00:00,8,606.43,2020-06-12 16:00:00+00:00,309,75.80375,4,4,4,Champions
6327623516415,2020-03-13 16:00:00+00:00,1,48.9,2020-03-13 16:00:00+00:00,2238,48.9,1,1,1,Hibernating
6327623844095,2024-07-29 16:00:00+00:00,7,1242.7,2020-06-28 16:00:00+00:00,639,177.52857142857144,4,4,4,Champions
6327624237311,2020-11-30 16:00:00+00:00,1,171.06,2020-11-30 16:00:00+00:00,1976,171.06,3,1,3,Others
6327626039551,2020-01-12 16:00:00+00:00,2,236.4,2020-01-07 16:00:00+00:00,2299,118.2,1,2,3,Cant Lose
6327627415807,2025-05-15 16:00:00+00:00,28,5622.427272727273,2020-01-09 16:00:00+00:00,349,200.80097402597403,4,4,4,Champions
6327627579647,2022-04-13 16:00:00+00:00,3,1504.61,2020-07-27 16:00:00+00:00,1477,501.53666666666663,4,3,4,Champions
6327628202239,2021-08-09 16:00:00+00:00,3,193.98000000000002,2020-06-01 16:00:00+00:00,1724,64.66000000000001,3,3,3,Loyal
6327629545727,2020-06-14 16:00:00+00:00,1,82.4,2020-06-14 16:00:00+00:00,2145,82.4,1,1,2,Hibernating
6327629644031,2020-11-24 16:00:00+00:00,3,373.78,2020-01-07 16:00:00+00:00,1982,124.59333333333332,3,3,3,Loyal
6327629807871,2024-11-26 16:00:00+00:00,18,8003.52,2020-01-07 16:00:00+00:00,519,444.64000000000004,4,4,4,Champions
6327630266623,2022-04-26 16:00:00+00:00,3,347.88,2020-06-02 16:00:00+00:00,1464,115.96,4,3,3,Champions
6327630332159,2025-09-23 16:00:00+00:00,3,170.62,2020-09-04 16:00:00+00:00,218,56.873333333333335,4,3,3,Champions
6327630495999,2024-11-27 16:00:00+00:00,12,5159.01,2020-12-07 16:00:00+00:00,518,429.9175,4,4,4,Champions
6327630889215,2021-11-29 16:00:00+00:00,6,1339.1399999999999,2020-11-18 16:00:00+00:00,1612,223.18999999999997,3,4,4,Loyal
6327630954751,2020-07-20 16:00:00+00:00,1,105.0,2020-07-20 16:00:00+00:00,2109,105.0,2,1,2,Hibernating
6327634755839,2023-12-25 16:00:00+00:00,11,881.91,2020-08-08 16:00:00+00:00,856,80.17363636363636,4,4,4,Champions
6327636721919,2020-10-16 16:00:00+00:00,1,39.9,2020-10-16 16:00:00+00:00,2021,39.9,2,1,1,Hibernating
6327639113983,2021-08-24 16:00:00+00:00,6,419.26,2020-01-05 16:00:00+00:00,1709,69.87666666666667,3,4,3,Loyal
6327639245055,2020-06-23 16:00:00+00:00,1,34.8,2020-06-23 16:00:00+00:00,2136,34.8,1,1,1,Hibernating
6327641112831,2022-05-15 16:00:00+00:00,3,249.25,2020-08-31 16:00:00+00:00,1445,83.08333333333333,4,3,3,Champions
6327641374975,2021-04-03 16:00:00+00:00,2,236.6,2020-10-08 16:00:00+00:00,1852,118.3,3,2,3,Loyal
6327645438207,2023-01-19 16:00:00+00:00,6,1251.5333333333333,2020-07-12 16:00:00+00:00,1196,208.58888888888887,4,4,4,Champions
6327647273215,2020-01-09 16:00:00+00:00,1,50.4,2020-01-09 16:00:00+00:00,2302,50.4,1,1,1,Hibernating
6327647731967,2020-02-03 16:00:00+00:00,1,414.0,2020-02-03 16:00:00+00:00,2277,414.0,1,1,3,Hibernating
6327647895807,2020-04-06 16:00:00+00:00,3,359.1212121212121,2020-03-18 16:00:00+00:00,2214,119.70707070707071,1,3,3,At Risk
6327650124031,2022-04-25 16:00:00+00:00,10,457.56,2020-11-05 16:00:00+00:00,1465,45.756,4,4,3,Champions
6327653564671,2022-06-13 16:00:00+00:00,2,149.49,2020-08-01 16:00:00+00:00,1416,74.745,4,2,3,Loyal
6327653859583,2022-06-01 16:00:00+00:00,2,223.81,2020-01-08 16:00:00+00:00,1428,111.905,4,2,3,Loyal
6327654416639,2021-01-08 16:00:00+00:00,5,463.6,2020-01-01 16:00:00+00:00,1937,92.72,3,4,3,Loyal
6327654744319,2020-03-12 16:00:00+00:00,1,134.32,2020-03-12 16:00:00+00:00,2239,134.32,1,1,3,Hibernating
6327656317183,2020-04-21 16:00:00+00:00,1,94.5,2020-04-21 16:00:00+00:00,2199,94.5,1,1,2,Hibernating
6327657890047,2024-07-27 16:00:00+00:00,8,1409.18,2020-03-19 16:00:00+00:00,641,176.1475,4,4,4,Champions
6327659004159,2026-02-22 16:00:00+00:00,13,1299.4,2020-08-23 16:00:00+00:00,66,99.95384615384616,4,4,4,Champions
6327659331839,2020-08-31 16:00:00+00:00,1,34.8,2020-08-31 16:00:00+00:00,2067,34.8,2,1,1,Hibernating
6327663821055,2020-07-16 16:00:00+00:00,1,19.9,2020-07-16 16:00:00+00:00,2113,19.9,2,1,1,Hibernating
6327666442495,2020-07-31 16:00:00+00:00,1,40.8,2020-07-31 16:00:00+00:00,2098,40.8,2,1,1,Hibernating
6327667982591,2024-11-29 16:00:00+00:00,7,1415.1,2020-01-09 16:00:00+00:00,516,202.15714285714284,4,4,4,Champions
6327668277503,2023-06-27 16:00:00+00:00,14,5226.7300000000005,2020-03-16 16:00:00+00:00,1037,373.33785714285716,4,4,4,Champions
6327668867327,2020-05-26 16:00:00+00:00,1,53.9,2020-05-26 16:00:00+00:00,2164,53.9,1,1,2,Hibernating
6327669293311,2020-12-08 16:00:00+00:00,3,774.14,2020-05-03 16:00:00+00:00,1968,258.0466666666667,3,3,4,Loyal
6327669620991,2021-04-28 16:00:00+00:00,2,94.10000000000001,2020-06-27 16:00:00+00:00,1827,47.050000000000004,3,2,2,Loyal
6327672930559,2023-07-25 16:00:00+00:00,8,1219.28,2020-11-20 16:00:00+00:00,1009,152.41,4,4,4,Champions
6327673094399,2020-02-03 16:00:00+00:00,3,187.94848484848484,2020-01-09 16:00:00+00:00,2277,62.649494949494944,1,3,3,At Risk
6327673749759,2024-11-21 16:00:00+00:00,7,3007.13,2020-06-21 16:00:00+00:00,524,429.59000000000003,4,4,4,Champions
6327674470655,2024-07-29 16:00:00+00:00,2,184.89,2020-06-01 16:00:00+00:00,639,92.445,4,2,3,Loyal
6327675551999,2020-06-10 16:00:00+00:00,2,212.9,2020-05-02 16:00:00+00:00,2149,106.45,1,2,3,Cant Lose
6327676895487,2020-06-01 16:00:00+00:00,2,174.5,2020-03-28 16:00:00+00:00,2158,87.25,1,2,3,Cant Lose
6327678402815,2020-06-27 16:00:00+00:00,2,104.32,2020-05-30 16:00:00+00:00,2132,52.16,1,2,2,Cant Lose
6327679844607,2020-06-29 16:00:00+00:00,1,317.4,2020-06-29 16:00:00+00:00,2130,317.4,2,1,3,Hibernating
6327680663807,2024-01-27 16:00:00+00:00,7,2669.64,2020-03-14 16:00:00+00:00,823,381.3771428571428,4,4,4,Champions
6327682990335,2020-06-16 16:00:00+00:00,1,14.8,2020-06-16 16:00:00+00:00,2143,14.8,1,1,1,Hibernating
6327685710079,2022-07-28 16:00:00+00:00,9,2421.53,2020-01-09 16:00:00+00:00,1371,269.05888888888893,4,4,4,Champions
6327687053567,2023-07-07 16:00:00+00:00,4,351.99,2020-11-25 16:00:00+00:00,1027,87.9975,4,3,3,Champions
6327688691967,2022-04-25 16:00:00+00:00,6,1710.52,2020-02-07 16:00:00+00:00,1465,285.08666666666664,4,4,4,Champions
6327688823039,2022-09-26 16:00:00+00:00,5,4794.68,2020-03-15 16:00:00+00:00,1311,958.936,4,4,4,Champions
6327689052415,2022-07-26 16:00:00+00:00,2,1409.3500000000001,2020-06-27 16:00:00+00:00,1373,704.6750000000001,4,2,4,Loyal
6327690002687,2021-03-18 16:00:00+00:00,3,2611.4,2020-03-15 16:00:00+00:00,1868,870.4666666666667,3,3,4,Loyal
6327692198143,2020-03-24 16:00:00+00:00,1,53.9,2020-03-24 16:00:00+00:00,2227,53.9,1,1,2,Hibernating
6327697408255,2020-05-02 16:00:00+00:00,1,73.9,2020-05-02 16:00:00+00:00,2188,73.9,1,1,2,Hibernating
6327698391295,2022-11-24 16:00:00+00:00,4,1666.7,2020-05-25 16:00:00+00:00,1252,416.675,4,3,4,Champions
6327699308799,2024-07-28 16:00:00+00:00,11,4821.511212121212,2020-01-07 16:00:00+00:00,640,438.3192011019284,4,4,4,Champions
6327700127999,2024-02-09 16:00:00+00:00,10,994.1800000000001,2020-06-17 16:00:00+00:00,810,99.418,4,4,4,Champions
6327700160767,2023-08-27 16:00:00+00:00,3,251.75,2020-11-23 16:00:00+00:00,976,83.91666666666667,4,3,3,Champions
6327700455679,2020-09-22 16:00:00+00:00,1,484.83,2020-09-22 16:00:00+00:00,2045,484.83,2,1,3,Hibernating
6327701438719,2020-11-24 16:00:00+00:00,1,373.83,2020-11-24 16:00:00+00:00,1982,373.83,3,1,3,Others
6327705272575,2022-03-20 16:00:00+00:00,5,762.04,2020-04-21 16:00:00+00:00,1501,152.408,4,4,4,Champions
6327705501951,2024-09-11 16:00:00+00:00,17,1952.51,2020-06-27 16:00:00+00:00,595,114.85352941176471,4,4,4,Champions
6327706517759,2020-11-22 16:00:00+00:00,3,177.14,2020-09-24 16:00:00+00:00,1984,59.04666666666666,3,3,3,Loyal
6327708844287,2020-08-16 16:00:00+00:00,3,252.8,2020-07-08 16:00:00+00:00,2082,84.26666666666667,2,3,3,At Risk
6327711138047,2020-06-25 16:00:00+00:00,4,150.3030303030303,2020-01-19 16:00:00+00:00,2134,37.57575757575758,1,3,3,At Risk
6327711760639,2020-02-09 16:00:00+00:00,2,111.45454545454547,2020-02-09 16:00:00+00:00,2271,55.727272727272734,1,2,2,Cant Lose
6327711793407,2022-11-25 16:00:00+00:00,8,735.7030303030303,2020-02-22 16:00:00+00:00,1251,91.9628787878788,4,4,4,Champions
6327712317695,2024-07-28 16:00:00+00:00,12,1230.790909090909,2020-04-09 16:00:00+00:00,640,102.56590909090909,4,4,4,Champions
6327713038591,2020-08-11 16:00:00+00:00,1,57.8,2020-08-11 16:00:00+00:00,2087,57.8,2,1,2,Hibernating
6327717200127,2020-01-08 16:00:00+00:00,1,37.1,2020-01-08 16:00:00+00:00,2303,37.1,1,1,1,Hibernating
6327718183167,2020-11-29 16:00:00+00:00,2,136.3,2020-06-21 16:00:00+00:00,1977,68.15,3,2,3,Loyal
6327718445311,2020-04-09 16:00:00+00:00,1,50.9,2020-04-09 16:00:00+00:00,2211,50.9,1,1,2,Hibernating
6327718478079,2024-01-12 16:00:00+00:00,20,6132.09,2020-02-21 16:00:00+00:00,838,306.60450000000003,4,4,4,Champions
6327720345855,2020-02-13 16:00:00+00:00,1,50.9,2020-02-13 16:00:00+00:00,2267,50.9,1,1,2,Hibernating
6327725195519,2023-12-09 16:00:00+00:00,14,6339.53,2020-04-27 16:00:00+00:00,872,452.8235714285714,4,4,4,Champions
6327725392127,2020-03-18 16:00:00+00:00,1,78.5,2020-03-18 16:00:00+00:00,2233,78.5,1,1,2,Hibernating
6327725818111,2025-11-10 16:00:00+00:00,9,515.3018181818182,2020-01-12 16:00:00+00:00,170,57.255757575757585,4,4,4,Champions
6327726801151,2021-11-25 16:00:00+00:00,4,1985.58,2020-11-25 16:00:00+00:00,1616,496.395,3,3,4,Loyal
6327727948031,2025-11-09 16:00:00+00:00,9,984.17,2020-12-07 16:00:00+00:00,171,109.35222222222222,4,4,4,Champions
6327728931071,2020-06-30 16:00:00+00:00,1,157.8,2020-06-30 16:00:00+00:00,2129,157.8,2,1,3,Hibernating
6327730798847,2020-02-26 16:00:00+00:00,2,359.6,2020-02-26 16:00:00+00:00,2254,179.8,1,2,3,Cant Lose
6327731781887,2020-12-04 16:00:00+00:00,1,73.9,2020-12-04 16:00:00+00:00,1972,73.9,3,1,2,Others
6327734042879,2020-08-29 16:00:00+00:00,2,139.54000000000002,2020-08-14 16:00:00+00:00,2069,69.77000000000001,2,2,3,Hibernating
6327734206719,2025-02-18 16:00:00+00:00,11,1565.1299999999999,2020-10-08 16:00:00+00:00,435,142.28454545454545,4,4,4,Champions
6327736729855,2022-01-10 16:00:00+00:00,6,1094.92,2020-03-11 16:00:00+00:00,1570,182.48666666666668,4,4,4,Champions
6327740039423,2021-08-30 16:00:00+00:00,4,187.6818181818182,2020-04-05 16:00:00+00:00,1703,46.92045454545455,3,3,3,Loyal
6327740399871,2020-10-05 16:00:00+00:00,2,300.02,2020-09-08 16:00:00+00:00,2032,150.01,2,2,3,Hibernating
6327741743359,2024-07-27 16:00:00+00:00,11,873.8303030303031,2020-06-29 16:00:00+00:00,641,79.43911845730028,4,4,4,Champions
6327749705983,2022-10-06 16:00:00+00:00,12,1711.29,2020-01-25 16:00:00+00:00,1301,142.6075,4,4,4,Champions
6327753310463,2025-11-29 16:00:00+00:00,13,2006.82,2020-11-25 16:00:00+00:00,151,154.3707692307692,4,4,4,Champions
6327755276543,2021-11-23 16:00:00+00:00,9,9625.67,2020-01-08 16:00:00+00:00,1618,1069.5188888888888,3,4,4,Loyal
6327755636991,2020-12-23 16:00:00+00:00,1,224.55,2020-12-23 16:00:00+00:00,1953,224.55,3,1,3,Others
6327760322815,2020-08-11 16:00:00+00:00,1,180.9,2020-08-11 16:00:00+00:00,2087,180.9,2,1,3,Hibernating
6327763960063,2025-08-15 16:00:00+00:00,9,523.8399999999999,2020-03-15 16:00:00+00:00,257,58.204444444444434,4,4,4,Champions
6327767695615,2020-01-31 16:00:00+00:00,1,118.0,2020-01-31 16:00:00+00:00,2280,118.0,1,1,2,Hibernating
6327770349823,2020-11-26 16:00:00+00:00,3,215.93,2020-09-04 16:00:00+00:00,1980,71.97666666666667,3,3,3,Loyal
6327770448127,2024-07-30 16:00:00+00:00,5,208.11515151515152,2020-03-19 16:00:00+00:00,638,41.623030303030305,4,4,3,Champions
6327771169023,2020-10-16 16:00:00+00:00,1,83.8,2020-10-16 16:00:00+00:00,2021,83.8,2,1,2,Hibernating
6327773823231,2021-10-20 16:00:00+00:00,2,485.84999999999997,2020-05-29 16:00:00+00:00,1652,242.92499999999998,3,2,3,Loyal
6327787520255,2024-03-09 16:00:00+00:00,3,408.11,2020-11-07 16:00:00+00:00,781,136.03666666666666,4,3,3,Champions
6327789682943,2021-07-07 16:00:00+00:00,5,2261.4500000000003,2020-01-09 16:00:00+00:00,1757,452.2900000000001,3,4,4,Loyal
6327791812863,2021-09-19 16:00:00+00:00,8,1004.9300000000001,2020-01-15 16:00:00+00:00,1683,125.61625000000001,3,4,4,Loyal
6327792992511,2020-06-28 16:00:00+00:00,3,5648.799999999999,2020-01-08 16:00:00+00:00,2131,1882.9333333333332,2,3,4,At Risk
6327813374207,2022-11-24 16:00:00+00:00,9,925.62,2020-06-17 16:00:00+00:00,1252,102.84666666666666,4,4,4,Champions
6327814783231,2020-06-29 16:00:00+00:00,1,276.0,2020-06-29 16:00:00+00:00,2130,276.0,2,1,3,Hibernating
